"","k"
"256",0.00474470434417792
"257",0.00186017836195387
"258",0.00352118733990719
"259",0.00392567919814275
"260",0.00419109314911348
"261",0.00214249547341621
"262",0.00196796279789624
"263",0.00480158600882772
"264",0.00254167355225751
"265",0.00715044165267857
"266",0.00497117827238886
"267",0.00490559326673873
"268",0.00271542823420746
"269",0.00576659386703458
"270",0.00524219556546927
"271",0.00388819899318847
"272",0.00242257019291676
"273",0.0029669532970058
"274",0.00300891344655004
"275",0.00308169447534983
"276",0.00531698215000552
"277",0.00238524774352786
"278",0.00392567919814275
"279",0.00525896957533313
"280",0.00978524896573107
"281",0.00490559326673873
"282",0.00891101439460638
"283",0.00516537012236066
"284",0.00457777591143318
"285",0.00496259143149755
"286",0.00403952385496613
"287",0.00443920642204293
"288",0.00315538417645616
"289",0.00809633426989699
"290",0.00474470434417792
"291",0.00292718880424042
"292",0.00299782710538562
"293",0.00426120599821988
"294",0.00817178181144416
"295",0.00516537012236066
"296",0.00207249249267531
"297",0.00741308078498543
"298",0.00483185454752525
"299",0.0034623077642878
"300",0.00474470434417792
"301",0.00125886041061383
"302",0.00576659386703458
"303",0.00625134701349012
"304",0.00741308078498543
"305",0.00355894489728854
"306",0.00474470434417792
"307",0.00744320764856991
"308",0.00891101439460638
"309",0.00314238718069551
"310",0.00590083827191575
"311",0.00554059112261686
"312",0.00450544302223433
"313",0.00640805087648579
"314",0.00336944362638699
"315",0.00503020026173553
"316",0.00809633426989699
"317",0.00470203785639052
"318",0.00253483095111219
"319",0.00263301254685371
"320",0.00466147781181273
"321",0.00354301999366262
"322",0.00769737241576075
"323",0.00319603784968625
"324",0.00494404463595034
"325",0.00851696571954358
"326",0.00300891344655004
"327",0.00371309758358147
"328",0.0119419061418114
"329",0.00352118733990719
"330",0.00363723959100586
"331",0.00321584659153902
"332",0.00457777591143318
"333",0.00721195409395734
"334",0.00330536828678495
"335",0.00659323604716282
"336",0.00564041254582052
"337",0.00516537012236066
"338",0.00838390157617949
"339",0.00419109314911348
"340",0.00625134701349012
"341",0.00573093986984998
"342",0.00399299258198779
"343",0.00374814675326775
"344",0.00381571244533085
"345",0.004408446397229
"346",0.0127982437474688
"347",0.00251440616423632
"348",0.00715044165267857
"349",0.00516537012236066
"350",0.00675074212297544
"351",0.00263301254685371
"352",0.00452160274242194
"353",0.00457777591143318
"354",0.00443356436194299
"355",0.00700020429421164
"356",0.00567824516254304
"357",0.00334744377731672
"358",0.00443920642204293
"359",0.00531698215000552
"360",0.00386374565944015
"361",0.00363723959100586
"362",0.00366408300797903
"363",0.00506061904227473
"364",0.00590085035366108
"365",0.00347309796073812
"366",0.00506061904227473
"367",0.00393643868579443
"368",0.00554059112261686
"369",0.00436454387351355
"370",0.00605523848348964
"371",0.00374814675326775
"372",0.00244738250889202
"373",0.004408446397229
"374",0.00371309758358147
"375",0.0036916291285311
