"","alpha"
"2067",7401.11231471687
"2068",1.7566213237072
"2069",0.990155584256167
"2070",2.14641504757567
"2071",1.16446658145586
"2072",1904.65268688282
"2073",5.99455163921656
"2074",0.754825453116353
"2075",0.515916414298836
"2076",0.978023127923142
"2077",21995.5165286438
"2078",0.422102408939263
"2079",0.412460220730519
"2080",0.908091529326724
"2081",4.58507296592562
"2082",13389.1190577794
"2083",1.02841091807931
"2084",0.238826464914217
"2085",5.32526937770923
"2086",3.21585397885859
"2087",12634.7557822374
"2088",24320.5439408102
"2089",1.34724232671553
"2090",995.150323111363
"2091",1.50594610998397
"2092",2.32605817247678
"2093",1.50594610998397
"2094",2633.31034706123
"2095",2.72021595892743
"2096",1669.79087194386
"2097",12510.2048642835
"2098",13084.1751988487
"2099",3232.58031248093
"2100",0.754825453116353
"2101",5852.0962553504
"2102",15142.854732648
"2103",2.95362719779502
"2104",15142.854732648
"2105",3857.57844078927
"2106",8372.68695747764
"2107",21995.5165286438
"2108",9220.31208306689
"2109",5333.53600658563
"2110",1.16711428693532
"2111",0.722582268589712
"2112",24320.5439408102
"2113",15142.854732648
"2114",1.68290778367908
"2115",11831.7434436283
"2116",5653.87703137788
"2117",6498.27974291118
"2118",6498.27974291118
"2119",5333.53600658563
"2120",3857.57844078927
"2121",1.16711428693532
"2122",11831.7434436283
"2123",0.657351512923509
"2124",681.778088084366
"2125",16046.5367668576
"2126",6807.26109724025
"2127",0.331913585058451
"2128",16108.3990475276
"2129",2.95477654327555
"2130",0.812843902521133
"2131",5333.53600658563
"2132",5.99455163921656
"2133",0.908664821981536
"2134",0.63470040694275
"2135",2633.31034706123
"2136",0.657351512923509
"2137",10225.3087023352
"2138",24320.5439408102
"2139",3.21585397885859
"2140",1.50594610998397
"2141",5485.55680776442
"2142",2961.41563007118
"2143",0.66476567778232
"2144",0.63470040694275
"2145",2.95477654327555
"2146",5485.55680776442
"2147",6417.18216155845
"2148",9220.31208306689
"2149",1.34724232671553
"2150",3043.72052978706
"2151",2.69014374322049
"2152",0.820055849928347
"2153",11831.5696634094
"2154",4.58507296592562
"2155",3.16017585353735
"2156",1.59925343733749
"2157",5736.54649249103
"2158",3857.57844078927
"2159",0.995766581367851
"2160",9220.31208306689
"2161",1.27785447006653
"2162",0.617513351361741
"2163",1.57859391769973
"2164",10894.0021121599
"2165",11831.5696634094
"2166",2.12346904991041
"2167",0.990155584256167
"2168",1.05691575870629
"2169",13084.1751988487
"2170",3.16017585353735
"2171",15299.7358532875
"2172",7000.45888983478
"2173",21995.5165286438
"2174",5333.53600658563
"2175",0.995766581367851
"2176",5012.41146774855
"2177",24320.5439408102
"2178",0.407644871768578
"2179",31.5789966396029
"2180",5.37884742775844
"2181",1.34724232671553
"2182",7572.52311301028
"2183",0.802895287119714
"2184",0.357886415125049
"2185",251.342033318108
"2186",0.52861347901949
"2187",2961.41563007118
"2188",1.030721861657
"2189",2297.68304655593
"2190",10889.5995371543
"2191",0.690399788249348
"2192",6552.21065819161
"2193",4499.38455662663
"2194",0.556485809130361
"2195",5485.55680776442
"2196",0.605753549959216
"2197",27949.9813256344
"2198",1527.98162883039
"2199",4523.27000725835
"2200",2.14641504757567
"2201",2633.31034706123
"2202",10539.744470078
"2203",0.696714519676241
"2204",15299.7358532875
"2205",12159.319011867
"2206",6807.26109724025
"2207",0.837225584856119
"2208",5333.53600658563
"2209",10889.5995371543
"2210",5.32526937770923
"2211",21995.5165286438
"2212",6807.26109724025
"2213",1.33720434682058
"2214",0.908091529326724
"2215",0.768589557203776
"2216",2.01453525863695
"2217",11831.7434436283
"2218",1.23526373642676
"2219",301.593919076618
"2220",5012.41146774855
"2221",1.50594610998397
"2222",1066.77761145362
"2223",7386.05361274024
"2224",11.49109622564
"2225",1.84549576880239
"2226",1.23326196611183
"2227",3.16017585353735
"2228",21995.5165286438
"2229",27949.9813256344
"2230",0.673748783768527
"2231",3.16017585353735
"2232",2633.31034706123
"2233",3376.89682036287
"2234",5333.53600658563
"2235",2961.41563007118
"2236",31705.972092404
"2237",3.16017585353735
"2238",4.03593632088315
"2239",8240.83286372788
"2240",0.487213433985713
"2241",301.593919076618
"2242",22114.3735584039
"2243",11.49109622564
"2244",10356.4311354918
"2245",3043.72052978706
"2246",4.03593632088315
"2247",6.94282530065884
"2248",1.50594610998397
"2249",0.450319539661113
"2250",0.392714924546218
"2251",12460.1666620074
"2252",11831.7434436283
"2253",10356.4311354918
"2254",22114.3735584039
"2255",2.72021595892743
"2256",3585.84097707182
"2257",0.802895287119714
"2258",5333.53600658563
"2259",5.32526937770923
"2260",2297.68304655593
"2261",2633.31034706123
"2262",2.95362719779502
"2263",1.23389237940935
"2264",15299.7358532875
"2265",0.340265526115745
"2266",1472.89474033712
"2267",2.14641504757567
"2268",1.84549576880239
"2269",8009.08328189387
"2270",21995.5165286438
"2271",10894.0021121599
"2272",1.030721861657
"2273",2987.54921959081
"2274",0.858707745405177
"2275",11831.7434436283
"2276",14478.2861973349
"2277",1.50594610998397
"2278",7401.11231471687
"2279",0.477693054497345
"2280",1.50594610998397
"2281",7401.11231471687
"2282",1904.65268688282
"2283",1.50594610998397
"2284",0.978023127923142
"2285",1.16446658145586
"2286",0.939302378220558
"2287",2.65543108614747
"2288",1.68290778367908
"2289",8716.85352438513
"2290",13389.1190577794
"2291",0.802895287119714
"2292",2.05603148049869
"2293",0.63470040694275
"2294",3.16017585353735
"2295",5172.29713744934
"2296",12634.7557822374
"2297",2.69014374322049
"2298",1.57859391769973
"2299",3857.57844078927
"2300",11831.7434436283
"2301",1.34724232671553
"2302",16108.3990475276
"2303",1.50594610998397
"2304",0.487213433985713
"2305",2.45074587603692
"2306",5485.55680776442
"2307",0.458846681197042
"2308",8855.6155178481
"2309",21995.5165286438
"2310",0.820055849928347
"2311",1.27785447006653
"2312",5.99455163921656
"2313",2.69014374322049
"2314",7386.05361274024
"2315",7401.11231471687
"2316",2.45074587603692
"2317",1.0979700843208
"2318",2297.68304655593
"2319",8372.68695747764
"2320",1.50594610998397
"2321",1798.06985654132
"2322",0.275593134799605
"2323",1.50594610998397
"2324",0.354888050273967
"2325",0.377926293189162
"2326",0.404900946596459
"2327",2.14641504757567
"2328",8372.68695747764
"2329",0.506120516908188
"2330",1.96426837517328
"2331",0.862412461479308
"2332",1.48598576168991
"2333",4.58507296592562
"2334",24320.5439408102
"2335",1.57859391769973
"2336",0.745329047468737
"2337",0.690399788249348
"2338",0.309360765572651
"2339",1.16777222871604
"2340",0.269299721453201
"2341",2.14641504757567
"2342",1.5583310754205
"2343",1.7566213237072
"2344",1.16446658145586
"2345",5172.29713744934
"2346",5333.53600658563
"2347",0.490346459240314
"2348",0.673748783768527
"2349",4.58507296592562
"2350",7000.45888983478
"2351",388.662754921141
"2352",2.92812778497545
"2353",4499.38455662663
"2354",10356.4311354918
"2355",3585.84097707182
"2356",0.754825453116353
"2357",0.364199170257106
"2358",995.150323111363
"2359",24320.5439408102
"2360",16046.5367668576
"2361",11831.5696634094
"2362",3.16017585353735
"2363",1.16446658145586
"2364",0.673748783768527
"2365",15299.7358532875
"2366",10225.3087023352
"2367",5012.41146774855
"2368",21995.5165286438
"2369",4.58507296592562
"2370",1.02841091807931
"2371",5333.53600658563
"2372",0.546311328347941
"2373",2.95362719779502
"2374",16046.5367668576
"2375",5.37884742775844
"2376",2297.68304655593
"2377",5.36448297397707
"2378",3585.84097707182
"2379",5.37884742775844
"2380",1.52564377107323
"2381",2.12346904991041
"2382",27949.9813256344
"2383",7386.05361274024
"2384",10539.744470078
"2385",22114.3735584039
"2386",1.57859391769973
"2387",3857.57844078927
"2388",14478.2861973349
"2389",1.030721861657
"2390",2.3575140692418
"2391",1.08340997600048
"2392",2961.41563007118
"2393",16046.5367668576
"2394",5.99455163921656
"2395",251.342033318108
"2396",2961.41563007118
"2397",8855.6155178481
"2398",10539.744470078
"2399",1.7566213237072
"2400",2.69014374322049
"2401",27949.9813256344
"2402",16108.3990475276
"2403",9220.31208306689
"2404",2.18626995802926
"2405",2.95362719779502
"2406",15142.854732648
"2407",1.59925343733749
"2408",0.815879373733023
"2409",1.02841091807931
"2410",7401.11231471687
"2411",16108.3990475276
"2412",0.498883561631862
"2413",4499.38455662663
"2414",1040.32465943456
"2415",16108.3990475276
"2416",5529.19483958561
"2417",1.23389237940935
"2418",1345.99569796561
"2419",2961.41563007118
"2420",6498.27974291118
"2421",10225.3087023352
"2422",2.12346904991041
"2423",10539.744470078
"2424",1472.89474033712
"2425",872.793067871636
"2426",5843.86751341856
"2427",6498.27974291118
"2428",251.342033318108
"2429",3.16017585353735
"2430",2297.68304655593
"2431",12460.1666620074
"2432",3.16017585353735
"2433",904.36742456363
"2434",11831.5696634094
"2435",2.95477654327555
"2436",4.03593632088315
"2437",251.342033318108
"2438",0.389680765798138
"2439",0.300661023127275
"2440",0.436038700355033
"2441",2959.8041263086
"2442",4.03593632088315
"2443",21995.5165286438
"2444",0.841409573890276
"2445",0.815879373733023
"2446",0.827587342471932
"2447",0.413176965687809
"2448",12510.2048642835
"2449",2.52029112393029
"2450",7386.05361274024
"2451",0.178439958777999
"2452",4.09154357912569
"2453",0.894559693166585
"2454",5172.29713744934
"2455",251.342033318108
"2456",0.758843029078492
"2457",27949.9813256344
"2458",3.16017585353735
"2459",5333.53600658563
"2460",0.605753549959216
"2461",5.99455163921656
"2462",10356.4311354918
"2463",6552.21065819161
"2464",1.04034708795383
"2465",7401.11231471687
"2466",0.477693054497345
"2467",5333.53600658563
"2468",2.69014374322049
"2469",6.94282530065884
"2470",4.03593632088315
"2471",2.95362719779502
"2472",12510.2048642835
"2473",0.802895287119714
"2474",0.575231945545154
"2475",0.52890718183281
"2476",5.37884742775844
"2477",1.030721861657
"2478",0.815879373733023
"2479",14478.2861973349
"2480",0.995766581367851
"2481",0.336401134845995
"2482",5485.55680776442
"2483",2157.60402842485
"2484",5.50547003898248
"2485",995.150323111363
"2486",0.640654963895126
"2487",12510.2048642835
"2488",7386.05361274024
"2489",8372.68695747764
"2490",0.62147846756422
"2491",21995.5165286438
"2492",4.03593632088315
"2493",3043.72052978706
"2494",0.653236071267546
"2495",2.69014374322049
"2496",10539.744470078
"2497",0.298943510717632
"2498",0.825824925273417
"2499",0.458846681197042
"2500",0.490346459240314
"2501",1.23526373642676
"2502",0.502254800832338
"2503",2.95477654327555
"2504",2.95362719779502
"2505",1.030721861657
"2506",4499.38455662663
"2507",3.16017585353735
"2508",1.50594610998397
"2509",10539.744470078
"2510",0.221220613635068
"2511",13389.1190577794
"2512",3043.72052978706
"2513",12510.2048642835
"2514",5.99455163921656
"2515",32.9618358212066
"2516",0.458846681197042
"2517",0.673748783768527
"2518",21995.5165286438
"2519",11831.7434436283
"2520",2.69014374322049
"2521",3043.72052978706
"2522",1.48598576168991
"2523",5.37884742775844
"2524",8064.40164420703
"2525",0.289443160497961
"2526",13084.1751988487
"2527",4.58507296592562
"2528",0.845483705391309
"2529",0.820055849928347
"2530",4312.34304220335
"2531",0.825824925273417
"2532",1.08340997600048
"2533",1.99700863601936
"2534",7386.05361274024
"2535",0.711757579132534
"2536",2.69014374322049
"2537",0.50513704158466
"2538",0.63470040694275
"2539",1.59925343733749
"2540",10356.4311354918
"2541",1.5583310754205
"2542",7401.11231471687
"2543",0.315047924794169
"2544",3.16017585353735
"2545",7000.45888983478
"2546",0.627497246477025
"2547",0.66476567778232
"2548",3857.57844078927
"2549",4.58507296592562
"2550",1.5583310754205
"2551",22114.3735584039
"2552",0.749764231560829
"2553",2633.31034706123
"2554",1472.89474033712
"2555",4.58507296592562
"2556",16046.5367668576
"2557",5203.53314323718
"2558",3857.57844078927
"2559",2297.68304655593
"2560",5333.53600658563
"2561",1.81006020603948
"2562",4749.59589475677
"2563",21995.5165286438
"2564",15299.7358532875
"2565",5333.53600658563
"2566",3.21585397885859
"2567",3043.72052978706
"2568",3025.61929920574
"2569",15299.7358532875
"2570",6552.21065819161
"2571",2.95477654327555
"2572",6552.21065819161
"2573",0.820055849928347
"2574",1.7566213237072
"2575",2633.31034706123
"2576",7401.11231471687
"2577",2633.31034706123
"2578",22114.3735584039
"2579",3232.58031248093
"2580",7000.45888983478
"2581",1.23526373642676
"2582",10356.4311354918
"2583",15142.854732648
"2584",1.34724232671553
"2585",1.50594610998397
"2586",12460.1666620074
"2587",10894.0021121599
"2588",3.16017585353735
"2589",2633.31034706123
"2590",12510.2048642835
"2591",14478.2861973349
"2592",251.342033318108
"2593",10889.5995371543
"2594",0.802895287119714
"2595",0.450319539661113
"2596",4.03593632088315
"2597",0.754825453116353
"2598",7386.05361274024
"2599",0.627497246477025
"2600",1.29040748330602
"2601",10539.744470078
"2602",13389.1190577794
"2603",11831.5696634094
"2604",2.14641504757567
"2605",4312.34304220335
"2606",7386.05361274024
"2607",3.16017585353735
"2608",3.16017585353735
"2609",388.662754921141
"2610",2987.54921959081
"2611",1.50594610998397
"2612",24320.5439408102
"2613",8240.83286372788
"2614",13389.1190577794
"2615",1.16446658145586
"2616",10225.3087023352
"2617",1066.77761145362
"2618",0.433572253642569
"2619",6807.26109724025
"2620",11831.5696634094
"2621",12159.319011867
"2622",2213.17348836746
"2623",8372.68695747764
"2624",12159.319011867
"2625",0.815879373733023
"2626",21995.5165286438
"2627",2896.57508654758
"2628",14478.2861973349
"2629",2.72021595892743
"2630",1.66240740024944
"2631",10894.0021121599
"2632",5333.53600658563
"2633",0.939302378220558
"2634",21995.5165286438
"2635",1.50594610998397
"2636",251.342033318108
"2637",5203.53314323718
"2638",388.662754921141
"2639",10894.0021121599
"2640",2633.31034706123
"2641",3.16017585353735
"2642",1.16446658145586
"2643",9.33364759239734
"2644",1.86505809512428
"2645",2.14641504757567
"2646",1.16711428693532
"2647",2.69014374322049
"2648",0.802895287119714
"2649",1.16777222871604
"2650",14478.2861973349
"2651",14478.2861973349
"2652",10889.5995371543
"2653",10539.744470078
"2654",2213.17348836746
"2655",12510.2048642835
"2656",8372.68695747764
"2657",0.481638327694867
"2658",7386.05361274024
"2659",1.50594610998397
"2660",21995.5165286438
"2661",5012.41146774855
"2662",0.690399788249348
"2663",7386.05361274024
"2664",3585.84097707182
"2665",1.16446658145586
"2666",2213.17348836746
"2667",0.373269390202395
"2668",5.50547003898248
"2669",1.48598576168991
"2670",275.416055367566
"2671",6552.21065819161
"2672",2297.68304655593
"2673",5485.55680776442
"2674",5172.29713744934
"2675",24320.5439408102
"2676",0.609906355804134
"2677",9220.31208306689
"2678",1.59925343733749
"2679",2961.41563007118
"2680",10539.744470078
"2681",0.837225584856119
"2682",2213.17348836746
"2683",4.03593632088315
"2684",6552.21065819161
"2685",233.462223325529
"2686",16046.5367668576
"2687",995.150323111363
"2688",3232.58031248093
"2689",21995.5165286438
"2690",2.95362719779502
"2691",31705.972092404
"2692",7401.11231471687
"2693",5.99455163921656
"2694",0.63470040694275
"2695",0.202311915561364
"2696",2213.17348836746
"2697",1.60064536733906
"2698",9220.31208306689
"2699",5012.41146774855
"2700",10356.4311354918
"2701",0.535371947980304
"2702",4.58507296592562
"2703",7401.11231471687
"2704",2213.17348836746
"2705",0.562195903914954
"2706",10539.744470078
"2707",5333.53600658563
"2708",0.820055849928347
"2709",0.908091529326724
"2710",233.462223325529
"2711",3.16017585353735
"2712",0.445714097054686
"2713",233.462223325529
"2714",7386.05361274024
"2715",18050.8893969539
"2716",6704.99754518906
"2717",2.95362719779502
"2718",2633.31034706123
"2719",2.45074587603692
"2720",4.58507296592562
"2721",12460.1666620074
"2722",12510.2048642835
"2723",0.673748783768527
"2724",0.577197398776679
"2725",4.03593632088315
"2726",5852.0962553504
"2727",1.7566213237072
"2728",0.813430426739596
"2729",4.03593632088315
"2730",15299.7358532875
"2731",12634.7557822374
"2732",1.50594610998397
"2733",275.416055367566
"2734",5.37884742775844
"2735",2.95362719779502
"2736",0.562195903914954
"2737",3.21585397885859
"2738",9313.78697400544
"2739",0.506120516908188
"2740",251.342033318108
"2741",6498.27974291118
"2742",0.768629922415638
"2743",6498.27974291118
"2744",2.01453525863695
"2745",1.84549576880239
"2746",15142.854732648
"2747",2633.31034706123
"2748",1.43249956395572
"2749",2401.01454054005
"2750",0.673748783768527
"2751",22114.3735584039
"2752",0.825824925273417
"2753",3.91481253948655
"2754",4.58507296592562
"2755",11831.7434436283
"2756",2.95477654327555
"2757",5546.41255187489
"2758",6807.26109724025
"2759",21995.5165286438
"2760",2.95477654327555
"2761",3.2293061672825
"2762",11831.7434436283
"2763",14478.2861973349
"2764",3271.02775495593
"2765",4.58507296592562
"2766",0.820055849928347
"2767",1066.77761145362
"2768",4.58507296592562
"2769",24320.5439408102
"2770",11831.5696634094
"2771",1.50594610998397
"2772",1.34724232671553
"2773",4499.38455662663
"2774",16046.5367668576
"2775",995.150323111363
"2776",7000.45888983478
"2777",2.12346904991041
"2778",0.498883561631862
"2779",251.342033318108
"2780",5.32526937770923
"2781",8372.68695747764
"2782",2633.31034706123
"2783",5333.53600658563
"2784",0.995766581367851
"2785",1.5583310754205
"2786",2821.64349582026
"2787",18050.8893969539
"2788",0.839732125416688
"2789",5012.41146774855
"2790",3.21585397885859
"2791",5485.55680776442
"2792",0.802895287119714
"2793",2.52029112393029
"2794",7538.096745959
"2795",2.14641504757567
"2796",2.14641504757567
"2797",2.3575140692418
"2798",1.59925343733749
"2799",10356.4311354918
"2800",0.420807864852947
"2801",1.57859391769973
"2802",4.89627302274882
"2803",1.08593268924292
"2804",12460.1666620074
"2805",1.08340997600048
"2806",0.458846681197042
"2807",10894.0021121599
"2808",0.904985588112715
"2809",0.722582268589712
"2810",13084.1751988487
"2811",2.45074587603692
"2812",3271.02775495593
"2813",1.50594610998397
"2814",0.577197398776679
"2815",8240.83286372788
"2816",1066.77761145362
"2817",1.0979700843208
"2818",3678.08532794646
"2819",1.34098846450999
"2820",815.364410971753
"2821",2.12346904991041
"2822",0.433572253642569
"2823",21995.5165286438
"2824",5012.41146774855
"2825",1.08340997600048
"2826",0.46920151220328
"2827",3857.57844078927
"2828",1.16711428693532
"2829",11831.7434436283
"2830",14478.2861973349
"2831",0.837225584856119
"2832",7263.37312057724
"2833",21995.5165286438
"2834",1.59925343733749
"2835",1.5583310754205
"2836",10356.4311354918
"2837",10894.0021121599
"2838",4.58507296592562
"2839",21995.5165286438
"2840",1066.77761145362
"2841",1.43249956395572
"2842",2.95362719779502
"2843",14478.2861973349
"2844",3043.72052978706
"2845",1527.98162883039
"2846",2.95362719779502
"2847",4.58507296592562
"2848",995.150323111363
"2849",0.824875761171408
"2850",0.640654963895126
"2851",3.2293061672825
"2852",15142.854732648
"2853",2.12346904991041
"2854",1.59925343733749
"2855",233.462223325529
"2856",1.08593268924292
"2857",1.59925343733749
"2858",0.50513704158466
"2859",1.50594610998397
"2860",1.0979700843208
"2861",2.12346904991041
"2862",1.08340997600048
"2863",15142.854732648
"2864",995.150323111363
"2865",2.14641504757567
"2866",10539.744470078
"2867",3585.84097707182
"2868",1.50594610998397
"2869",2633.31034706123
"2870",11831.7434436283
"2871",1.0979700843208
"2872",1.34724232671553
"2873",4.89627302274882
"2874",8372.68695747764
"2875",1.20455809089015
"2876",1.83661630662012
"2877",27949.9813256344
"2878",5172.29713744934
"2879",1.16446658145586
"2880",0.820055849928347
"2881",5333.53600658563
"2882",251.342033318108
"2883",2.69014374322049
"2884",1.5583310754205
"2885",7386.05361274024
"2886",4.58507296592562
"2887",1.67502633143017
"2888",12510.2048642835
"2889",16046.5367668576
"2890",15142.854732648
"2891",2929.72041876234
"2892",21995.5165286438
"2893",0.566723299184498
"2894",5.32526937770923
"2895",2961.41563007118
"2896",10225.3087023352
"2897",11831.5696634094
"2898",1.23526373642676
"2899",1.13487424174564
"2900",13084.1751988487
"2901",1.08593268924292
"2902",10539.744470078
"2903",3.16017585353735
"2904",6.94282530065884
"2905",9220.31208306689
"2906",0.507666029456197
"2907",251.342033318108
"2908",0.754825453116353
"2909",10894.0021121599
"2910",24320.5439408102
"2911",7386.05361274024
"2912",5333.53600658563
"2913",0.995766581367851
"2914",0.815879373733023
"2915",0.439421320104766
"2916",0.490346459240314
"2917",0.429461680318589
"2918",1.16711428693532
"2919",11831.7434436283
"2920",15299.7358532875
"2921",14478.2861973349
"2922",3043.72052978706
"2923",27949.9813256344
"2924",0.418175014714756
"2925",5843.86751341856
"2926",254.380684256236
"2927",0.369212103994255
"2928",0.802895287119714
"2929",5333.53600658563
"2930",12510.2048642835
"2931",1.96426837517328
"2932",1527.98162883039
"2933",3025.61929920574
"2934",5485.55680776442
"2935",0.690399788249348
"2936",388.662754921141
"2937",2.12346904991041
"2938",0.609906355804134
"2939",3.16017585353735
"2940",10539.744470078
"2941",12510.2048642835
"2942",21995.5165286438
"2943",251.342033318108
"2944",0.52890718183281
"2945",11831.7434436283
"2946",4.58507296592562
"2947",2.14641504757567
"2948",0.690399788249348
"2949",301.593919076618
"2950",0.535371947980304
"2951",8240.83286372788
"2952",1.16711428693532
"2953",2.95362719779502
"2954",7000.45888983478
"2955",3.16017585353735
"2956",4111.22111915397
"2957",2.01306103704204
"2958",1.08340997600048
"2959",27949.9813256344
"2960",0.815879373733023
"2961",2.01453525863695
"2962",233.462223325529
"2963",0.353853401264339
"2964",13084.1751988487
"2965",1472.89474033712
"2966",11831.7434436283
"2967",3585.84097707182
"2968",3585.84097707182
"2969",4312.34304220335
"2970",0.843610946172708
"2971",1.48598576168991
"2972",2.72021595892743
"2973",0.486367774091058
"2974",11831.5696634094
"2975",1.16446658145586
"2976",4.03593632088315
"2977",21995.5165286438
"2978",3857.57844078927
"2979",8240.83286372788
"2980",0.709896046230673
"2981",4.03593632088315
"2982",32.9618358212066
"2983",8372.68695747764
"2984",8271.11286025144
"2985",2.12346904991041
"2986",11831.7434436283
"2987",13389.1190577794
"2988",2.95362719779502
"2989",2633.31034706123
"2990",5.50547003898248
"2991",4.09154357912569
"2992",5485.55680776442
"2993",1.0979700843208
"2994",2659.33801971942
"2995",0.490346459240314
"2996",15299.7358532875
"2997",2.14641504757567
"2998",0.802895287119714
"2999",4312.34304220335
"3000",1.59925343733749
"3001",0.284905570413128
"3002",2213.17348836746
"3003",1.83661630662012
"3004",1.34724232671553
"3005",5.50547003898248
"3006",251.342033318108
"3007",8440.58972241042
"3008",11831.7434436283
"3009",12159.319011867
"3010",10138.6761869345
"3011",1.02841091807931
"3012",24320.5439408102
"3013",4523.27000725835
"3014",7401.11231471687
"3015",0.696714519676241
"3016",275.416055367566
"3017",7386.05361274024
"3018",2213.17348836746
"3019",11831.5696634094
"3020",7401.11231471687
"3021",2.52029112393029
"3022",1.08593268924292
"3023",6.94282530065884
"3024",1.70180089815089
"3025",7538.096745959
"3026",0.813430426739596
"3027",2.65543108614747
"3028",8855.6155178481
"3029",0.673748783768527
"3030",0.477693054497345
"3031",1.68290778367908
"3032",6498.27974291118
"3033",14478.2861973349
"3034",7386.05361274024
"3035",1.16446658145586
"3036",7386.05361274024
"3037",2929.72041876234
"3038",388.662754921141
"3039",9.33364759239734
"3040",7401.11231471687
"3041",5333.53600658563
"3042",4.09154357912569
"3043",0.815879373733023
"3044",31705.972092404
"3045",24320.5439408102
"3046",10539.744470078
"3047",5.37884742775844
"3048",4.58507296592562
"3049",0.296758267765235
"3050",10539.744470078
"3051",0.331913585058451
"3052",0.802895287119714
"3053",5012.41146774855
"3054",0.375167828535352
"3055",0.711757579132534
"3056",10539.744470078
"3057",18050.8893969539
"3058",13084.1751988487
"3059",0.609906355804134
"3060",1.34724232671553
"3061",5.50547003898248
"3062",3043.72052978706
"3063",16046.5367668576
"3064",1.50594610998397
"3065",0.839732125416688
"3066",1.34098846450999
"3067",11831.7434436283
"3068",0.373269390202395
"3069",0.50513704158466
"3070",0.657351512923509
"3071",1.67502633143017
"3072",1.66240740024944
"3073",0.802895287119714
"3074",24320.5439408102
"3075",3916.03713034306
"3076",7401.11231471687
"3077",5529.19483958561
"3078",0.673748783768527
"3079",7386.05361274024
"3080",1.52564377107323
"3081",3857.57844078927
"3082",1.08593268924292
"3083",22114.3735584039
"3084",0.908091529326724
"3085",16046.5367668576
"3086",1.16446658145586
"3087",2.18626995802926
"3088",3043.72052978706
"3089",12634.7557822374
"3090",2929.72041876234
"3091",1.67502633143017
"3092",1.50594610998397
"3093",2.95362719779502
"3094",15299.7358532875
"3095",1.96426837517328
"3096",10889.5995371543
"3097",2.14641504757567
"3098",1.16711428693532
"3099",9220.31208306689
"3100",0.506120516908188
"3101",0.506120516908188
"3102",27949.9813256344
"3103",1.45003670139454
"3104",2633.31034706123
"3105",1.50594610998397
"3106",1.34724232671553
"3107",2.95362719779502
"3108",3043.72052978706
"3109",1.13487424174564
"3110",4499.38455662663
"3111",10356.4311354918
"3112",3.16017585353735
"3113",1.50594610998397
"3114",0.696714519676241
"3115",2.69014374322049
"3116",3585.84097707182
"3117",3.16017585353735
"3118",5.99455163921656
"3119",1663.45861649465
"3120",1.57859391769973
"3121",3.16017585353735
"3122",18050.8893969539
"3123",1.08593268924292
"3124",1.23389237940935
"3125",1.50594610998397
"3126",2.69014374322049
"3127",6.94282530065884
"3128",1.50594610998397
"3129",0.340265526115745
"3130",7386.05361274024
"3131",12510.2048642835
"3132",1134.79495507789
"3133",4.58507296592562
"3134",1.96426837517328
"3135",3.16017585353735
"3136",12510.2048642835
"3137",5203.53314323718
"3138",5172.29713744934
"3139",1.0979700843208
"3140",3.91237322448461
"3141",0.490431459602841
"3142",6704.99754518906
"3143",2989.0536946951
"3144",0.839732125416688
"3145",15299.7358532875
"3146",2.45074587603692
"3147",10539.744470078
"3148",0.690399788249348
"3149",388.662754921141
"3150",1.52564377107323
"3151",16046.5367668576
"3152",2.18626995802926
"3153",7401.11231471687
"3154",0.839732125416688
"3155",251.342033318108
"3156",0.605753549959216
"3157",16046.5367668576
"3158",0.609467073098247
"3159",3.16017585353735
"3160",0.820055849928347
"3161",3.2293061672825
"3162",15142.854732648
"3163",5.37884742775844
"3164",1.08340997600048
"3165",1.16711428693532
"3166",1.50594610998397
"3167",0.418175014714756
"3168",0.820055849928347
"3169",9220.31208306689
"3170",5.37884742775844
"3171",10539.744470078
"3172",4111.22111915397
"3173",0.458846681197042
"3174",3.16017585353735
"3175",11831.7434436283
"3176",6552.21065819161
"3177",8372.68695747764
"3178",1.16446658145586
"3179",1.52564377107323
"3180",1.29040748330602
"3181",0.549479081201127
"3182",10539.744470078
"3183",1798.06985654132
"3184",21995.5165286438
"3185",0.506120516908188
"3186",5485.55680776442
"3187",0.499934612382661
"3188",0.758843029078492
"3189",7401.11231471687
"3190",4499.38455662663
"3191",0.673748783768527
"3192",3857.57844078927
"3193",2.14641504757567
"3194",3043.72052978706
"3195",0.422102408939263
"3196",0.824875761171408
"3197",10539.744470078
"3198",4.03593632088315
"3199",5012.41146774855
"3200",301.593919076618
"3201",16108.3990475276
"3202",7401.11231471687
"3203",0.412460220730519
"3204",1.83661630662012
"3205",4499.38455662663
"3206",5333.53600658563
"3207",1.030721861657
"3208",0.995766581367851
"3209",8855.6155178481
"3210",10356.4311354918
"3211",6498.27974291118
"3212",16046.5367668576
"3213",4.58507296592562
"3214",0.820055849928347
"3215",11831.7434436283
"3216",0.609906355804134
"3217",16046.5367668576
"3218",6552.21065819161
"3219",1.16711428693532
"3220",1.16446658145586
"3221",0.373269390202395
"3222",0.498883561631862
"3223",1.59925343733749
"3224",0.845483705391309
"3225",6498.27974291118
"3226",4523.27000725835
"3227",32.9618358212066
"3228",0.768629922415638
"3229",2.69014374322049
"3230",2.95362719779502
"3231",0.754825453116353
"3232",1.57859391769973
"3233",5.32526937770923
"3234",1066.77761145362
"3235",0.749764231560829
"3236",3.16017585353735
"3237",14478.2861973349
"3238",6552.21065819161
"3239",1.16711428693532
