"","x"
"1",50.1099443421059
"2",148.205020493308
"3",67.212425330582
"4",85.2678594818402
"5",77.7651825207633
"6",148.205020493308
"7",84.8196682909925
"8",223.456120177612
"9",14.0083299467832
"10",58.040525009942
"11",67.212425330582
"12",79.251755723861
"13",46.4378929498891
"14",124.781456147664
"15",64.2370071962186
"16",34.0784795778979
"17",77.7796187017849
"18",20.1315275688364
"19",74.1592829133151
"20",147.37213621323
"21",175.981449543117
"22",74.7940103665692
"23",148.205020493308
"24",43.9078892361322
"25",166.526584332868
"26",108.161331152443
"27",263.243094909012
"28",64.3336178630445
"29",50.1099443421059
"30",83.1339454733858
"31",148.812626636236
"32",184.924743552144
"33",106.814125140895
"34",166.526584332868
"35",60.229069085986
"36",109.677276375404
"37",108.161331152443
"38",28.7395841349278
"39",157.148676064606
"40",30.4489765089189
"41",35.4973213897614
"42",50.4172967195944
"43",149.988350539408
"44",139.028097800908
"45",63.7471780059239
"46",105.123506414347
"47",43.2081429630235
"48",67.2722599370092
"49",67.212425330582
"50",141.303970659132
"51",83.061538989086
"52",52.4156937096561
"53",117.462404841941
"54",97.6861921208165
"55",214.034306645357
"56",70.1169022053484
"57",30.4489765089189
"58",50.4172967195944
"59",73.3719898090671
"60",133.624631829545
"61",151.364384880026
"62",99.977840328231
"63",50.1099443421059
"64",263.784290492779
"65",125.100415775193
"66",59.4143757381114
"67",134.829699430399
"68",33.2346147774406
"69",82.2390732313235
"70",71.0413952591066
"71",148.205020493308
"72",60.229069085986
"73",99.977840328231
"74",38.1622232633789
"75",56.8354248503125
"76",41.9494108896262
"77",136.127322820795
"78",51.729174006036
"79",39.5356539938779
"80",133.518651091592
"81",48.4928942789723
"82",192.810419772914
"83",16.251659730833
"84",8.67809633661368
"85",51.729174006036
"86",119.40661429524
"87",29.5863903805541
"88",16.56937168382
"89",51.4028258461817
"90",32.7874692699102
"91",70.9052098855315
"92",155.858556781867
"93",56.8354248503125
"94",73.4291332264906
"95",55.7000950849382
"96",134.829699430399
"97",83.1339454733858
"98",64.3336178630445
"99",100.514052967714
"100",32.8992682855863
"101",124.440457293863
"102",44.6015198549225
"103",112.475155841536
"104",106.323318590891
"105",77.7796187017849
"106",29.4736620576096
"107",192.810419772914
"108",29.5863903805541
"109",112.475155841536
"110",199.530023961325
"111",77.7841277166694
"112",70.9052098855315
"113",134.829699430399
"114",128.069089485221
"115",100.873755752717
"116",59.3160421192104
"117",12.1246563921068
"118",64.3336178630445
"119",77.7651825207633
"120",99.9561939183314
"121",71.0413952591066
"122",144.550979606304
"123",139.771038353458
"124",106.323318590891
"125",108.161331152443
"126",41.3661035576247
"127",96.9368397306924
"128",179.910157652563
"129",74.4835662722105
"130",202.323174287173
"131",132.467267734122
"132",14.2787845257736
"133",24.7890769569502
"134",45.1940611826255
"135",16.251659730833
"136",30.4489765089189
"137",108.161331152443
"138",2.85956052018459
"139",54.1584096135913
"140",132.194481918054
"141",6.77514235315355
"142",133.518651091592
"143",30.4489765089189
"144",173.65048969485
"145",89.6510939715736
"146",16.1350101303645
"147",272.565188389799
"148",88.1153348564588
"149",59.4143757381114
"150",83.061538989086
"151",122.692055238635
"152",99.9561939183314
"153",83.1339454733858
"154",144.870689171185
"155",50.8860440499281
"156",166.506447358269
"157",57.6938782748985
"158",148.205020493308
"159",202.323174287173
"160",74.1592829133151
"161",12.6239797718094
"162",38.1622232633789
"163",9.17702045614802
"164",96.8242870038127
"165",71.0413952591066
"166",29.5863903805541
"167",83.1339454733858
"168",93.2641680654351
"169",169.14224407183
"170",125.100415775193
"171",85.2678594818402
"172",20.1315275688364
"173",108.161331152443
"174",77.7651825207633
"175",44.3386110166684
"176",43.2081429630235
"177",233.524879794421
"178",125.100415775193
"179",112.475155841536
"180",148.205020493308
"181",57.6938782748985
"182",96.070016632241
"183",114.215617223449
"184",245.360860393398
"185",60.8082570903975
"186",112.475155841536
"187",173.65048969485
"188",96.9368397306924
"189",101.796500321116
"190",30.4489765089189
"191",192.972998151376
"192",39.5356539938779
"193",128.069089485221
"194",34.0784795778979
"195",134.829699430399
"196",84.6204265900152
"197",44.6015198549225
"198",85.628741793358
"199",121.496351332976
"200",77.7796187017849
"201",105.123506414347
"202",70.1169022053484
"203",77.7651825207633
"204",46.1921331669851
"205",155.858556781867
"206",7.49215291824735
"207",33.2346147774406
"208",113.606917497457
"209",70.8341132586541
"210",88.5157277652723
"211",66.3071176755451
"212",157.148676064606
"213",106.323318590891
"214",74.1592829133151
"215",59.6336671107657
"216",107.911485265536
"217",59.4143757381114
"218",323.49836106641
"219",17.8185601680415
"220",19.6195459785558
"221",82.2003496377303
"222",114.755140452217
"223",38.1622232633789
"224",2.6661671642886
"225",106.323318590891
"226",144.550979606304
"227",226.336444817793
"228",175.128785424521
"229",24.1113706630068
"230",66.3071176755451
"231",74.1592829133151
"232",9.75630129084305
"233",60.229069085986
"234",50.4172967195944
"235",45.1940611826255
"236",1.79280420435775
"237",148.205020493308
"238",64.3336178630445
"239",83.061538989086
"240",148.205020493308
"241",93.8297620995517
"242",41.9494108896262
"243",41.9494108896262
"244",125.100415775193
"245",106.814125140895
"246",125.100415775193
"247",92.2234099684553
"248",92.2234099684553
"249",77.7651825207633
"250",14.7497889247162
"251",56.8354248503125
"252",56.2659776036335
"253",56.8354248503125
"254",99.9561939183314
"255",51.4028258461817
"256",44.8569401762047
"257",35.2665022346704
"258",89.9425796516579
"259",64.6496285516834
"260",30.4489765089189
"261",10.0907299339548
"262",42.377312266672
"263",77.7651825207633
"264",50.4172967195944
