"","x"
"1",0.0838753277983039
"2",0.000978640428090458
"3",0.379872281812894
"4",0.485462234997908
"5",0.228669784911953
"6",0.00903141660403615
"7",0.0463232278158967
"8",0.124489812558208
"9",0.575501031329302
"10",0.289683433214891
"11",0.0856423779476602
"12",0.117330008444999
"13",0.1187207033445
"14",0.1187207033445
"15",0.0200580269822153
"16",0.164662150895644
"17",0.1187207033445
"18",0.144272668401774
"19",0.0128596534076341
"20",0.0838753277983039
"21",0.0369812890554348
"22",0.0119841529062548
"23",386.714261869347
"24",0.164652101590452
"25",0.379872281812894
"26",0.741273076255443
"27",0.0761017576191854
"28",0.117330008444999
"29",386.714261869347
"30",0.221577264646031
"31",386.714261869347
"32",0.000979994265448414
"33",0.346540550505842
"34",0.0500566711649774
"35",0.501917228020054
"36",0.223157293227162
"37",0.239601945003926
"38",0.0223628031874245
"39",0.0474511598798098
"40",0.0827829360097988
"41",0.0229945718931487
"42",0.000976641457450281
"43",1.70948772951352
"44",0.00661828851095077
"45",0.00940539182172514
"46",0.166465854802619
"47",0.1187207033445
"48",0.672580206375967
"49",0.124716411213082
"50",0.0128596534076341
"51",0.164662150895644
"52",0.1187207033445
"53",0.0183699118887527
"54",0.228669784911953
"55",0.142182765460186
"56",0.0149450082660284
"57",0.0369812890554348
"58",0.0761017576191854
"59",1.53843527795971
"60",57.8720126631633
"61",0.348418318498367
"62",0.00661828851095077
"63",0.346540550505842
"64",0.1187207033445
"65",1093.81554682801
"66",0.0463232278158967
"67",0.124489812558208
"68",0.346540550505842
"69",0.346540550505842
"70",0.000979287686513034
"71",0.0354531233711167
"72",959.013035454296
"73",1.70948772951352
"74",0.0300347088485945
"75",0.0300347088485945
"76",0.741273076255443
"77",0.108503065160947
"78",0.0550476635828675
"79",0.0145466545145954
"80",70.0444344254582
"81",0.324786458941164
"82",0.0263350579986483
"83",386.714261869347
"84",0.0117335205845124
"85",0.106223506019544
"86",0.0114656377465574
"87",0.221577264646031
"88",0.0149450082660284
"89",0.379872281812894
"90",0.000980373889344642
"91",0.0128596534076341
"92",0.000978547614698114
"93",0.0474511598798098
"94",0.215432581830006
"95",0.000979247525754265
"96",0.00667779995229801
"97",0.124716411213082
"98",0.218456918719532
"99",0.778483456553273
"100",0.597383455370744
"101",0.0206529915760717
"102",0.501917228020054
"103",0.0288246567286072
"104",0.0354531233711167
"105",0.0838753277983039
"106",0.0300347088485945
"107",0.215432581830006
"108",0.0805387820714219
"109",0.346540550505842
"110",0.218456918719532
"111",0.522381186623251
"112",0.289683433214891
"113",57.8720126631633
"114",0.0123127963148598
"115",0.221577264646031
"116",0.1187207033445
"117",1193.93874121477
"118",0.13088040365027
"119",0.166465854802619
"120",0.597383455370744
"121",0.218456918719532
"122",0.0748378768916443
"123",0.0128596534076341
"124",0.000981187720934458
"125",0.02760116549888
"126",0.221577264646031
"127",0.166465854802619
"128",0.597383455370744
"129",0.1187207033445
"130",0.0263350579986483
"131",0.0552623014587704
"132",0.0763209008638309
"133",142.714026507649
"134",3.78670897518268
"135",0.324786458941164
"136",0.166465854802619
"137",3.78670897518268
"138",783.78255834143
"139",0.144272668401774
"140",0.0272707421417533
"141",0.0147767330971848
"142",0.228669784911953
"143",0.124489812558208
"144",423.515899864187
"145",142.714026507649
"146",783.78255834143
"147",0.741273076255443
"148",0.0354531233711167
"149",0.289683433214891
"150",0.379872281812894
"151",142.714026507649
"152",0.144272668401774
"153",0.346540550505842
"154",0.741273076255443
"155",142.714026507649
"156",0.0838753277983039
"157",0.221577264646031
"158",4046.63120947195
"159",0.348418318498367
"160",0.00661828851095077
"161",0.0838753277983039
"162",0.124716411213082
"163",0.0145723677672782
"164",0.221577264646031
"165",0.1187207033445
"166",0.436663341637934
"167",0.3964072195214
"168",0.346540550505842
"169",0.124716411213082
"170",629.933015027931
"171",4046.63120947195
"172",0.142182765460186
"173",0.00946227363676066
"174",0.00661828851095077
"175",0.00667779995229801
"176",0.177026365058175
"177",0.164662150895644
"178",0.111443481578126
"179",564.766888049229
"180",4046.63120947195
"181",0.206851586212548
"182",0.0223628031874245
"183",0.0300347088485945
"184",0.328907227263146
"185",0.164662150895644
"186",0.741273076255443
"187",1.00017762194093
"188",959.013035454296
"189",4046.63120947195
"190",0.000976762150251839
"191",1.53843527795971
"192",0.164662150895644
"193",0.0119841529062548
"194",0.20730265302232
"195",0.0500566711649774
"196",0.144272668401774
"197",783.78255834143
"198",142.714026507649
"199",578.95850723491
"200",0.00661828851095077
"201",0.144272668401774
"202",0.741273076255443
"203",0.228669784911953
"204",0.0827829360097988
"205",0.324786458941164
"206",0.166465854802619
"207",0.597383455370744
"208",0.0550476635828675
"209",0.0272707421417533
"210",64.2805137635797
"211",0.0128596534076341
"212",0.522381186623251
"213",0.00097932661994836
"214",70.0444344254582
"215",0.166465854802619
"216",0.741273076255443
"217",783.78255834143
"218",0.164662150895644
"219",0.0827829360097988
"220",0.672580206375967
"221",0.348418318498367
"222",0.00936073926509809
"223",386.714261869347
"224",0.121185120616674
"225",0.123319945955702
"226",0.218456918719532
"227",0.324786458941164
"228",0.0272707421417533
"229",0.206851586212548
"230",0.0856423779476602
"231",0.379872281812894
"232",0.0572036837672792
"233",0.0147767330971848
"234",0.0500566711649774
"235",0.000979763538098889
"236",0.215432581830006
"237",0.741273076255443
"238",0.215432581830006
"239",386.714261869347
"240",0.144043940277433
"241",0.672580206375967
"242",0.0185038903867301
