"","x"
"1",1.8362585571436
"2",3.1809458114057
"3",719.509734987109
"4",1.8362585571436
"5",1.8362585571436
"6",1.8362585571436
"7",294.428682632334
"8",1.8362585571436
"9",244.758940873363
"10",0.464541472189335
"11",1125.19968437149
"12",719.509734987109
"13",294.428682632334
"14",294.428682632334
"15",0.464541472189335
"16",0.464541472189335
"17",1125.19968437149
"18",1.8362585571436
"19",1178.0952698398
"20",294.428682632334
"21",1.8362585571436
"22",1125.19968437149
"23",1.8362585571436
"24",0.463764690598812
"25",0.463764690598812
"26",0.463764690598812
"27",294.428682632334
"28",763.540376338232
"29",1.8362585571436
"30",294.428682632334
"31",0.464541472189335
"32",0.463764690598812
"33",1.8362585571436
"34",1.8362585571436
"35",294.428682632334
"36",763.540376338232
"37",3.1809458114057
"38",719.509734987109
"39",15.1693188243747
"40",0.463764690598812
"41",0.463764690598812
"42",1.8362585571436
"43",0.463764690598812
"44",719.509734987109
"45",0.464541472189335
"46",3.1809458114057
"47",15.1693188243747
"48",719.509734987109
"49",719.509734987109
"50",1125.19968437149
"51",1.8362585571436
"52",0.463764690598812
"53",15.1693188243747
"54",3.1809458114057
"55",294.428682632334
"56",719.509734987109
"57",15.1693188243747
"58",1.8362585571436
"59",3.1809458114057
"60",0.463764690598812
"61",1377.6804892489
"62",0.464541472189335
"63",294.428682632334
"64",3.1809458114057
"65",763.540376338232
"66",3.1809458114057
"67",3.1809458114057
"68",719.509734987109
"69",1.8362585571436
"70",294.428682632334
"71",244.758940873363
"72",294.428682632334
"73",15.1693188243747
"74",15.1693188243747
"75",0.463764690598812
"76",0.463764690598812
"77",1.8362585571436
"78",3.1809458114057
"79",0.463764690598812
"80",3.1809458114057
"81",1377.6804892489
"82",1.8362585571436
"83",15.1693188243747
"84",294.428682632334
"85",1.8362585571436
"86",1.8362585571436
"87",762.414913147086
"88",3.1809458114057
"89",1125.19968437149
"90",763.540376338232
"91",719.509734987109
"92",0.463764690598812
"93",1.8362585571436
"94",15.1693188243747
"95",15.1693188243747
"96",0.463764690598812
"97",3.1809458114057
"98",3.1809458114057
"99",719.509734987109
"100",15.1693188243747
"101",719.509734987109
"102",15.1693188243747
"103",0.464541472189335
"104",0.463764690598812
"105",15.1693188243747
"106",0.463764690598812
"107",3.1809458114057
"108",0.463764690598812
"109",0.464541472189335
"110",0.464541472189335
"111",1.8362585571436
"112",3.1809458114057
"113",244.758940873363
"114",3.1809458114057
"115",719.509734987109
"116",3.1809458114057
"117",0.464541472189335
"118",294.428682632334
"119",1125.19968437149
"120",0.464541472189335
"121",15.1693188243747
"122",294.428682632334
"123",15.1693188243747
"124",1125.19968437149
"125",15.1693188243747
"126",1.8362585571436
"127",1.8362585571436
"128",0.463764690598812
"129",1.8362585571436
"130",1.8362585571436
"131",719.509734987109
"132",0.464541472189335
"133",294.428682632334
"134",763.540376338232
"135",3.1809458114057
"136",15.1693188243747
"137",1.8362585571436
"138",3.1809458114057
"139",1.8362585571436
"140",1.8362585571436
"141",719.509734987109
"142",0.464541472189335
"143",294.428682632334
"144",15.1693188243747
"145",0.463764690598812
"146",0.464541472189335
"147",15.1693188243747
