"","x"
"1",1361.45614485467
"2",0.0433336146441819
"3",766.638184660485
"4",0.148170014761284
"5",0.165339627551444
"6",534.922248326177
"7",883.031489591506
"8",1080.30096154699
"9",0.0433336146441819
"10",169.290370119973
"11",0.0449549212913209
"12",534.922248326177
"13",1080.30096154699
"14",293.793933273203
"15",439.279290680907
"16",0.0433336146441819
"17",766.638184660485
"18",439.279290680907
"19",1361.45614485467
"20",1069.95949406154
"21",1080.30096154699
"22",0.243344330737037
"23",190.737703449293
"24",657.541406446315
"25",1080.30096154699
"26",534.922248326177
"27",1361.45614485467
"28",691.751766653039
"29",883.031489591506
"30",1531.03501374811
"31",1338.1831381008
"32",2987.2732867795
"33",0.0433336146441819
"34",147.875599256969
"35",0.377450728932473
"36",0.0827927609023725
"37",1361.45614485467
"38",23.850016863683
"39",494.725831589033
"40",766.638184660485
"41",1080.30096154699
"42",657.541406446315
"43",691.751766653039
"44",0.0449549212913209
"45",0.002823661010304
"46",766.638184660485
"47",1080.30096154699
"48",190.737703449293
"49",2987.2732867795
"50",293.793933273203
"51",464.693233320842
"52",766.638184660485
"53",884.827967338317
"54",52.59432928683
"55",0.0433336146441819
"56",439.279290680907
"57",0.0961854944795377
"58",439.279290680907
"59",1442.49463000063
"60",1531.03501374811
"61",0.377450728932473
"62",190.737703449293
"63",1338.1831381008
"64",439.279290680907
"65",1069.95949406154
"66",0.165339627551444
"67",0.540105768816682
"68",1080.30096154699
"69",0.293354512561523
"70",766.638184660485
"71",1069.95949406154
"72",0.293354512561523
"73",766.638184660485
"74",884.827967338317
"75",0.0827927609023725
"76",1338.1831381008
"77",657.541406446315
"78",1361.45614485467
"79",766.638184660485
"80",1361.45614485467
"81",0.00554024612020172
"82",0.0433336146441819
"83",1361.45614485467
"84",1531.03501374811
"85",0.165339627551444
"86",169.290370119973
"87",1361.45614485467
"88",766.638184660485
"89",439.279290680907
"90",414.478565432389
"91",1069.95949406154
"92",766.638184660485
"93",1361.45614485467
"94",896.492002068769
"95",414.478565432389
"96",169.290370119973
"97",190.737703449293
"98",1.75190475206643
"99",0.0433336146441819
"100",1531.03501374811
"101",1531.03501374811
"102",1442.49463000063
"103",2987.2732867795
"104",0.713501235165572
"105",1080.30096154699
"106",23.850016863683
"107",0.190440010160663
"108",895.593794736103
"109",896.492002068769
"110",766.638184660485
"111",1338.1831381008
"112",1338.1831381008
"113",1531.03501374811
"114",1128.54807112472
"115",657.541406446315
"116",0.0433336146441819
"117",2987.2732867795
"118",190.737703449293
"119",0.0185862993999494
"120",657.541406446315
"121",439.279290680907
"122",1069.95949406154
"123",0.165339627551444
"124",2987.2732867795
"125",0.540105768816682
"126",464.693233320842
"127",766.638184660485
"128",691.751766653039
"129",439.279290680907
"130",0.0961854944795377
"131",1069.95949406154
"132",534.922248326177
"133",439.279290680907
"134",691.751766653039
"135",0.0433336146441819
"136",0.144758756836779
"137",1361.45614485467
"138",896.492002068769
"139",414.478565432389
"140",657.541406446315
"141",190.737703449293
"142",656.35715259451
"143",691.751766653039
"144",1531.03501374811
"145",0.165339627551444
"146",147.875599256969
"147",1361.45614485467
"148",1531.03501374811
"149",0.299104648483962
"150",766.638184660485
"151",169.290370119973
"152",414.478565432389
"153",534.922248326177
"154",1361.45614485467
"155",657.541406446315
"156",23.850016863683
"157",439.279290680907
"158",0.0167182528262859
"159",1338.1831381008
"160",0.0386999770972762
"161",657.541406446315
"162",494.725831589033
"163",0.0433336146441819
"164",1531.03501374811
"165",0.0433336146441819
"166",2987.2732867795
