,k
1665,0.006414984
1666,0.008383902
1667,0.003194405
1668,0.003473838
1669,0.004076601
1670,0.002129435
1671,0.005316982
1672,0.003238434
1673,0.004165201
1674,0.002586933
1675,0.003943379
1676,0.005766594
1677,0.005540591
1678,0.005540591
1679,0.005470793
1680,0.008383902
1681,0.005060619
1682,0.003664083
1683,0.003101684
1684,0.003101684
1685,0.002385248
1686,0.010312615
1687,0.004213573
1688,0.004744704
1689,0.004408446
1690,0.002853444
1691,0.003570981
1692,0.004744704
1693,0.003748147
1694,0.004002475
1695,0.003713098
1696,0.003861248
1697,0.006414984
1698,0.004086789
1699,0.00667844
1700,0.003748147
1701,0.003925679
1702,0.004153153
1703,0.003215847
1704,0.00449209
1705,0.003943379
1706,0.006237018
1707,0.003390858
1708,0.005863622
1709,0.006706604
1710,0.006414984
1711,0.003473838
1712,0.006576897
1713,0.003570981
1714,0.003142387
1715,0.00516537
1716,0.005678245
1717,0.004213573
1718,0.004505443
1719,0.003347444
1720,0.004703447
1721,0.002997827
1722,0.005640413
1723,0.006095678
1724,0.004191093
1725,0.003142387
1726,0.006068656
1727,0.005805391
1728,0.005678245
1729,0.003763532
1730,0.003691629
1731,0.005540591
1732,0.0041239
1733,0.002196433
1734,0.007150442
1735,0.006593236
1736,0.003142387
1737,0.003101684
1738,0.003121546
1739,0.003101684
1740,0.006251347
1741,0.004191093
1742,0.005540591
1743,0.00525897
1744,0.004521603
1745,0.006068656
1746,0.005606166
1747,0.004905593
1748,0.003016035
1749,0.0041239
1750,0.004661478
1751,0.005065077
1752,0.002926864
1753,0.006913943
1754,0.004153153
1755,0.004801586
1756,0.002048503
1757,0.00516537
1758,0.005900838
1759,0.004191093
1760,0.002475267
1761,0.002174409
1762,0.003284019
1763,0.00449209
1764,0.004521603
1765,0.007413081
1766,0.005362095
1767,0.004276248
1768,0.003992993
1769,0.005640413
1770,0.00363724
1771,0.001975894
1772,0.002997827
1773,0.002886204
1774,0.007341966
1775,0.006706604
1776,0.005540591
1777,0.007211954
1778,0.003748147
1779,0.006251347
1780,0.003473098
1781,0.003439235
1782,0.00274861
1783,0.003691629
1784,0.004860781
1785,0.002603293
1786,0.005065077
1787,0.003284019
1788,0.004433564
1789,0.008516966
1790,0.006527404
1791,0.004905593
1792,0.011941906
1793,0.006408051
1794,0.005540591
1795,0.002633013
1796,0.002838291
1797,0.006237018
1798,0.008383902
1799,0.003262757
1800,0.005060619
1801,0.00637555
1802,0.004703447
1803,0.005065077
1804,0.002821558
1805,0.003101684
1806,0.007150442
1807,0.007413081
1808,0.003748147
1809,0.003558945
1810,0.00441058
1811,0.003952268
1812,0.003978698
1813,0.004191093
1814,0.003920152
1815,0.004408446
1816,0.004261206
1817,0.003992993
1818,0.004340033
1819,0.002853444
1820,0.00592679
1821,0.003915805
1822,0.002048503
1823,0.004191093
1824,0.004801586
1825,0.00525897
1826,0.001540229
1827,0.004944045
1828,0.002142495
1829,0.005364914
1830,0.004241791
1831,0.004521603
1832,0.002961832
1833,0.002824971
1834,0.003347444
1835,0.004241791
1836,0.006535287
1837,0.0041239
1838,0.005060619
1839,0.004894385
1840,0.003121546
1841,0.003952268
1842,0.003691629
1843,0.007211954
1844,0.006005133
1845,0.003101684
1846,0.008171782
1847,0.004801586
1848,0.002741211
1849,0.006408051
1850,0.004860781
1851,0.004801586
1852,0.003347444
1853,0.00315872
1854,0.003952268
1855,0.004506131
1856,0.004191093
1857,0.003284019
1858,0.003142387
1859,0.004931784
1860,0.005132541
1861,0.003748147
1862,0.004831855
1863,0.003748147
1864,0.00274861
1865,0.004439206
1866,0.003742065
1867,0.009785249
1868,0.003390858
1869,0.004744704
1870,0.003305368
1871,0.008516966
1872,0.008516966
1873,0.003392933
1874,0.004439206
1875,0.003420755
1876,0.002897166
1877,0.005060619
1878,0.002458042
1879,0.004002475
1880,0.004905593
1881,0.005411939
1882,0.004661478
1883,0.003238434
1884,0.003748147
1885,0.003978698
1886,0.002541674
1887,0.006593236
1888,0.006237018
1889,0.003215847
1890,0.005132541
1891,0.003142387
1892,0.003521187
1893,0.003886445
1894,0.003925679
1895,0.006408051
1896,0.002961832
1897,0.003978698
1898,0.006408051
1899,0.005540591
1900,0.003992993
1901,0.004661478
1902,0.005362095
1903,0.00516537
1904,0.008171782
1905,0.011941906
1906,0.004439206
1907,0.004582096
1908,0.005766594
1909,0.003691629
1910,0.006408051
1911,0.005160939
1912,0.004962591
1913,0.002961832
1914,0.003062258
1915,0.002278422
1916,0.004905593
1917,0.003992993
1918,0.004521603
1919,0.003420755
1920,0.002142495
1921,0.005411939
1922,0.006068656
1923,0.005362095
1924,0.004801586
1925,0.003155384
1926,0.003390858
1927,0.004944045
1928,0.004191093
1929,0.004905593
1930,0.004905593
1931,0.005411939
1932,0.007211954
1933,0.003461673
1934,0.006068656
1935,0.007211954
1936,0.00449209
1937,0.0041239
1938,0.004191093
1939,0.005316982
1940,0.003081694
1941,0.006699261
1942,0.002715428
1943,0.012798244
1944,0.003793776
1945,0.003101684
1946,0.004543054
1947,0.004577776
1948,0.003473838
1949,0.002541674
1950,0.006414984
1951,0.004191093
1952,0.004191093
1953,0.003347444
1954,0.007413081
1955,0.003101684
1956,0.003253091
1957,0.003521187
1958,0.002715428
1959,0.002997827
1960,0.0041239
1961,0.003691629
1962,0.005540591
1963,0.003691629
1964,0.002514406
1965,0.005362095
1966,0.001837359
1967,0.004801586
1968,0.002616327
1969,0.0028617
1970,0.003570981
1971,0.00516537
1972,0.004962591
1973,0.002385248
1974,0.004582096
1975,0.003081694
1976,0.003713098
1977,0.00416234
1978,0.004905593
1979,0.003493776
1980,0.003177803
1981,0.003008913
1982,0.002821558
1983,0.005678245
1984,0.004307138
1985,0.003664083
1986,0.005160939
1987,0.004213573
1988,0.002997827
1989,0.006251347
1990,0.002961832
1991,0.00525897
1992,0.004521603
1993,0.001996754
1994,0.003473098
1995,0.002997827
1996,0.009785249
1997,0.003390858
1998,0.004153153
1999,0.006251347
2000,0.002961832
2001,0.003887118
2002,0.003748147
2003,0.003925679
2004,0.002633013
2005,0.004887176
2006,0.00416234
2007,0.004191093
2008,0.003691629
2009,0.003142387
2010,0.006408051
2011,0.003925679
2012,0.002514406
2013,0.008171782
2014,0.005060619
2015,0.003238434
2016,0.004553978
2017,0.003952268
2018,0.003992993
2019,0.002121798
2020,0.004543054
2021,0.003713098
2022,0.006237018
2023,0.004629842
2024,0.004176766
2025,0.003390858
2026,0.003952268
2027,0.006251347
2028,0.004905593
2029,0.00573094
2030,0.006251347
2031,0.006385211
2032,0.003920152
2033,0.001915927
2034,0.001915927
2035,0.004577776
2036,0.006251347
2037,0.0028617
2038,0.003079476
2039,0.004153153
2040,0.002603293
2041,0.003887118
2042,0.0041239
2043,0.007150442
2044,0.004439206
2045,0.002502996
2046,0.003142387
2047,0.003101684
2048,0.003347444
2049,0.00221898
2050,0.006699261
2051,0.002398333
2052,0.007413081
2053,0.004971178
2054,0.004905593
2055,0.003691629
2056,0.004241791
2057,0.0041239
2058,0.003101684
2059,0.003624448
2060,0.006593236
2061,0.008516966
2062,0.002773787
2063,0.003667466
2064,0.0041239
2065,0.003196038
2066,0.005060619
2067,0.002293288
2068,0.003473098
2069,0.002988112
2070,0.004433564
2071,0.005900838
2072,0.001975894
2073,0.004661478
2074,0.00516537
2075,0.003493776
2076,0.003473838
2077,0.003713098
2078,0.00274861
2079,0.004744704
2080,0.004521603
2081,0.006068656
2082,0.003952268
2083,0.005160939
2084,0.006237018
2085,0.007413081
2086,0.004274239
2087,0.003062258
2088,0.003177803
2089,0.003793776
2090,0.005147884
2091,0.004521603
2092,0.006237018
2093,0.003925679
2094,0.004831855
2095,0.005766594
2096,0.003664083
2097,0.012424255
2098,0.007413081
2099,0.00525897
2100,0.003925679
2101,0.004261206
2102,0.008516966
2103,0.006408051
2104,0.003925679
2105,0.005678245
2106,0.003177803
2107,0.00441058
2108,0.003570981
2109,0.003473098
2110,0.004261206
2111,0.004130549
2112,0.0041239
2113,0.005060619
2114,0.004744704
2115,0.001982932
2116,0.004241791
2117,0.00525897
2118,0.004479696
2119,0.006251347
2120,0.005411939
2121,0.00354302
2122,0.010312615
2123,0.002048503
2124,0.002997827
2125,0.003446665
2126,0.004261206
2127,0.004661478
2128,0.004241791
2129,0.002979344
2130,0.004744704
2131,0.003992993
2132,0.003992993
2133,0.004261206
2134,0.005678245
2135,0.00354302
2136,0.00525897
2137,0.004241791
2138,0.00221898
2139,0.004831855
2140,0.003664083
2141,0.005540591
2142,0.003045428
2143,0.004744704
2144,0.004191093
2145,0.003952268
2146,0.005678245
2147,0.003888199
2148,0.002886204
2149,0.009492896
2150,0.002853444
2151,0.005540591
2152,0.00221898
2153,0.002432823
2154,0.004439206
2155,0.002514406
2156,0.004433564
2157,0.00893674
2158,0.004971178
2159,0.005563464
2160,0.003121546
2161,0.004521603
2162,0.008516966
2163,0.008171782
2164,0.004521603
2165,0.005060619
2166,0.003444583
2167,0.003815712
2168,0.004234615
2169,0.003664083
2170,0.006237018
2171,0.006237018
2172,0.003815712
2173,0.011941906
2174,0.006095678
2175,0.009785249
2176,0.004241791
2177,0.006068656
2178,0.006408051
2179,0.003713098
2180,0.00516537
2181,0.005540591
2182,0.005766594
2183,0.005766594
2184,0.003305368
2185,0.004191093
2186,0.00206024
2187,0.007413081
2188,0.003101684
2189,0.002741211
2190,0.005805391
2191,0.002603293
2192,0.005060619
2193,0.003664083
2194,0.00590085
2195,0.004944045
2196,0.0028617
2197,0.003392933
2198,0.003284019
2199,0.004261206
2200,0.005540591
2201,0.003284019
2202,0.004408446
2203,0.002853444
2204,0.007150442
2205,0.004560371
2206,0.003967644
2207,0.00449209
2208,0.002770751
2209,0.005540591
2210,0.005132541
2211,0.002886204
2212,0.001585808
2213,0.004801586
2214,0.004153153
2215,0.003691629
2216,0.004439206
2217,0.004582096
2218,0.003763532
2219,0.004807107
2220,0.004905593
2221,0.005540591
2222,0.004744704
2223,0.003473098
2224,0.003101684
2225,0.004801586
2226,0.003347444
2227,0.003196038
2228,0.004234615
2229,0.003748147
2230,0.005362095
2231,0.002961832
2232,0.004364544
2233,0.004905593
2234,0.006913943
2235,0.004298192
2236,0.004905593
2237,0.004191093
2238,0.0028617
2239,0.004905593
2240,0.003748147
2241,0.005766594
2242,0.006068656
2243,0.010647073
2244,0.003886445
2245,0.003369444
2246,0.004191093
2247,0.004261206
2248,0.004962591
2249,0.004364544
2250,0.00516537
2251,0.005060619
2252,0.002997827
2253,0.003253091
2254,0.002475267
2255,0.004744704
2256,0.004905593
2257,0.008171782
2258,0.0041239
2259,0.004703447
2260,0.002842176
2261,0.003347444
2262,0.002196433
2263,0.004962591
2264,0.00573094
2265,0.008516966
2266,0.003748147
2267,0.008096334
2268,0.003748147
2269,0.003723592
2270,0.003081694
2271,0.005540591
2272,0.005540591
2273,0.002997827
2274,0.003863746
2275,0.005316982
2276,0.003558945
2277,0.006706604
2278,0.006005133
2279,0.007150442
2280,0.005272322
2281,0.010312615
2282,0.00416234
2283,0.007443208
2284,0.005234229
2285,0.003390858
2286,0.002502996
2287,0.00297328
2288,0.003570981
2289,0.004801586
2290,0.00573094
2291,0.005766594
2292,0.006237018
2293,0.002633013
2294,0.00274861
2295,0.003943379
2296,0.008171782
2297,0.010312615
2298,0.007413081
2299,0.003664313
2300,0.003347444
2301,0.0041239
2302,0.004039524
2303,0.004433564
2304,0.003602713
2305,0.005540591
2306,0.003952268
2307,0.006068656
2308,0.006251347
2309,0.005470793
2310,0.004801586
2311,0.003177803
2312,0.004002475
2313,0.006068656
2314,0.00590085
2315,0.003822585
2316,0.005678245
2317,0.004213573
2318,0.002988112
2319,0.004213573
2320,0.003142387
2321,0.005060619
2322,0.002514406
2323,0.004261206
2324,0.004577776
2325,0.002961832
2326,0.006408051
2327,0.003101684
2328,0.005060619
2329,0.003521187
2330,0.004744704
2331,0.003045428
2332,0.003238434
2333,0.005060619
2334,0.004213573
2335,0.003748147
2336,0.00416234
2337,0.002715428
2338,0.00363724
2339,0.004661478
2340,0.003925679
2341,0.005863622
2342,0.017566876
2343,0.003390858
2344,0.005316982
2345,0.004285768
2346,0.005540591
2347,0.002487817
2348,0.003473838
2349,0.004364544
2350,0.002603293
2351,0.005362095
2352,0.004521603
2353,0.003887118
2354,0.00416234
2355,0.004971178
2356,0.007150442
2357,0.00516537
2358,0.003473098
2359,0.004744704
2360,0.004261206
2361,0.007000204
2362,0.003390858
2363,0.00516537
2364,0.006593236
2365,0.006535287
2366,0.003392933
2367,0.00294372
2368,0.002961832
2369,0.00607833
2370,0.003326227
2371,0.003493776
2372,0.005132541
2373,0.003691629
2374,0.004905593
2375,0.003887118
2376,0.00382467
2377,0.001996754
2378,0.003578618
2379,0.004831855
2380,0.003723592
2381,0.00516537
2382,0.005411939
2383,0.004241791
2384,0.003723592
2385,0.006593236
2386,0.004191093
2387,0.005132541
2388,0.003748147
2389,0.007150442
2390,0.00516537
2391,0.002715428
2392,0.005411939
2393,0.003691629
2394,0.00274861
2395,0.003390858
2396,0.003262757
2397,0.006408051
2398,0.003177803
2399,0.007211954
2400,0.002733295
2401,0.003473838
2402,0.006068656
2403,0.001803037
2404,0.004801586
2405,0.002616327
2406,0.003444583
2407,0.004261206
2408,0.007150442
2409,0.003101684
2410,0.004905593
2411,0.0050302
2412,0.005766594
2413,0.004191093
2414,0.004261206
2415,0.005866549
2416,0.001735188
2417,0.006408051
2418,0.004094854
2419,0.006408051
2420,0.003952268
2421,0.003691629
2422,0.002633013
2423,0.002926864
2424,0.006237018
2425,0.003815712
2426,0.004521603
2427,0.005540591
2428,0.006706604
2429,0.002853444
2430,0.004261206
2431,0.004153153
2432,0.003691629
2433,0.004744704
2434,0.004801586
2435,0.003177803
2436,0.004661478
2437,0.007113648
2438,0.003238434
2439,0.003936439
2440,0.006593236
2441,0.007413081
2442,0.00525897
2443,0.003664083
2444,0.007413081
2445,0.004744704
2446,0.005540591
2447,0.004661478
2448,0.005766594
2449,0.008098106
2450,0.007413081
2451,0.00637555
2452,0.005121637
2453,0.0043607
2454,0.00730812
2455,0.004153153
2456,0.003861248
2457,0.00274861
2458,0.004261206
2459,0.004059426
2460,0.003691629
2461,0.003952268
2462,0.005540591
2463,0.002514406
2464,0.003390858
2465,0.003952268
2466,0.007413081
2467,0.006237018
2468,0.003284019
2469,0.003521187
2470,0.007413081
2471,0.003748147
2472,0.0043607
2473,0.005316982
2474,0.005364914
2475,0.003425721
2476,0.002853444
2477,0.001860178
2478,0.004744704
2479,0.004191093
2480,0.007697372
2481,0.003886445
2482,0.003043069
2483,0.003920152
2484,0.005316982
2485,0.002979344
2486,0.003815712
2487,0.004521603
2488,0.005900838
2489,0.003664083
2490,0.005640413
2491,0.004332902
2492,0.002926864
2493,0.004439206
2494,0.006237018
2495,0.004661478
2496,0.007413081
2497,0.003604158
2498,0.003381093
2499,0.003444583
2500,0.005947796
2501,0.003691629
2502,0.004165201
2503,0.002408264
2504,0.005316982
2505,0.004744704
2506,0.00354302
2507,0.003691629
2508,0.003284019
2509,0.002121798
2510,0.002997827
2511,0.005411939
2512,0.003493776
2513,0.004905593
2514,0.005132541
2515,0.004241791
2516,0.00730812
2517,0.004801586
2518,0.003775674
2519,0.003234435
2520,0.003570981
2521,0.003305368
2522,0.004744704
2523,0.002432823
2524,0.003763532
2525,0.0050302
2526,0.005540591
2527,0.004479696
2528,0.003815712
2529,0.003691629
2530,0.003473838
2531,0.004241791
2532,0.006408051
2533,0.006237018
2534,0.002997827
2535,0.004962591
2536,0.011941906
2537,0.003763532
2538,0.004234615
2539,0.005712444
2540,0.003978698
2541,0.003570981
2542,0.005060619
2543,0.0041239
2544,0.004831855
2545,0.004860781
2546,0.005362095
2547,0.006251347
2548,0.005060619
2549,0.003140826
2550,0.003444583
2551,0.003045428
2552,0.011238921
2553,0.003763532
2554,0.004744704
2555,0.014990736
2556,0.004261206
2557,0.004661478
2558,0.003748147
2559,0.003570981
2560,0.005640413
2561,0.006237018
2562,0.004261206
2563,0.003886445
2564,0.009785249
2565,0.005411939
2566,0.005640413
2567,0.005678245
2568,0.00354302
2569,0.007413081
2570,0.002348285
2571,0.003008913
2572,0.010312615
2573,0.002196433
2574,0.003238434
2575,0.003952268
2576,0.004661478
2577,0.006576897
2578,0.004439206
2579,0.003723592
2580,0.003978698
2581,0.006068656
2582,0.003992993
2583,0.009060887
2584,0.003691629
2585,0.002603293
2586,0.006068656
2587,0.004962591
2588,0.010312615
2589,0.002603293
2590,0.003667466
2591,0.0028617
2592,0.008516966
2593,0.005132541
2594,0.002271086
2595,0.003444583
2596,0.002633013
2597,0.004521603
2598,0.001915927
2599,0.004831855
2600,0.003177803
2601,0.004887176
2602,0.011941906
2603,0.005160939
2604,0.004479696
2605,0.00525897
2606,0.006251347
2607,0.004831855
2608,0.004744704
2609,0.004153153
2610,0.004191093
2611,0.003473838
2612,0.004191093
2613,0.005766594
2614,0.002961832
2615,0.005060619
2616,0.005678245
2617,0.008516966
2618,0.00274861
2619,0.006237018
2620,0.004191093
2621,0.007211954
2622,0.003121546
2623,0.004191093
2624,0.005766594
2625,0.002392873
2626,0.006068656
2627,0.005030804
2628,0.004553978
2629,0.007443208
2630,0.004801586
2631,0.002870495
2632,0.004364544
2633,0.004716073
2634,0.002447383
2635,0.004002475
2636,0.004801586
2637,0.002502996
2638,0.005978244
2639,0.006750742
2640,0.004521603
2641,0.003390858
2642,0.002853444
2643,0.003570981
2644,0.003215847
2645,0.005060619
2646,0.007413081
2647,0.0041239
2648,0.004234615
2649,0.004439206
2650,0.003347444
2651,0.003262167
2652,0.00730812
2653,0.003925679
2654,0.003521187
2655,0.004191093
2656,0.004439206
2657,0.003347444
2658,0.003992993
2659,0.00516537
2660,0.003284019
2661,0.005563464
2662,0.0028617
2663,0.003238434
2664,0.003978698
2665,0.003815712
2666,0.005766594
2667,0.005690395
2668,0.004241791
2669,0.006408051
2670,0.008383902
2671,0.003886445
2672,0.004744704
2673,0.003444583
2674,0.005160939
2675,0.002541674
2676,0.003943379
2677,0.003691629
2678,0.003215847
2679,0.008703192
2680,0.005160939
2681,0.006408051
2682,0.003943379
2683,0.006913943
2684,0.003284019
2685,0.005060619
2686,0.004905593
2687,0.003748147
2688,0.004521603
2689,0.007113648
2690,0.0041239
2691,0.004191093
2692,0.002646534
2693,0.002646534
2694,0.004661478
2695,0.003081694
2696,0.008096334
2697,0.006593236
2698,0.004479696
2699,0.003691629
2700,0.004191093
2701,0.004433564
2702,0.004439206
2703,0.004364544
2704,0.006226095
2705,0.003177803
2706,0.004521603
2707,0.00449209
2708,0.003713098
2709,0.003369444
2710,0.007150442
2711,0.005678245
2712,0.002447383
2713,0.003347444
2714,0.005160939
2715,0.003748147
2716,0.0041239
2717,0.00592679
2718,0.011941906
2719,0.003142387
2720,0.003920152
2721,0.003691629
2722,0.003215847
2723,0.004261206
2724,0.004661478
2725,0.006237018
2726,0.003691629
2727,0.004543054
2728,0.004241791
2729,0.003101684
2730,0.005185779
2731,0.0041239
2732,0.003691629
2733,0.005678245
2734,0.00242257
2735,0.004191093
2736,0.00363724
2737,0.005640413
2738,0.003305368
2739,0.003284019
2740,0.00525897
2741,0.005185779
2742,0.003444583
2743,0.003691629
2744,0.00221898
2745,0.002806933
2746,0.003887118
2747,0.004744704
2748,0.005060619
2749,0.007150442
2750,0.004153153
2751,0.003978698
2752,0.003444583
2753,0.003952268
2754,0.006414984
2755,0.004801586
2756,0.005678245
2757,0.003238434
2758,0.005540591
2759,0.005678245
2760,0.00573094
2761,0.006251347
2762,0.003915805
2763,0.007413081
2764,0.004962591
2765,0.004744704
2766,0.004479696
2767,0.004577776
2768,0.005362095
2769,0.003815712
2770,0.001677335
2771,0.0028617
2772,0.003284019
2773,0.005678245
2774,0.007413081
2775,0.002385248
2776,0.001897448
2777,0.010312615
2778,0.005132541
2779,0.00516537
2780,0.00382467
2781,0.003194405
2782,0.00274861
2783,0.003177803
2784,0.005132541
2785,0.005540591
2786,0.002961832
2787,0.003347444
2788,0.004702038
2789,0.002997827
2790,0.002770751
2791,0.003155384
2792,0.003763532
2793,0.005863622
2794,0.002374183
2795,0.005362095
2796,0.004191093
2797,0.003446665
2798,0.003305368
2799,0.004241791
2800,0.006913943
2801,0.004801586
2802,0.003521187
2803,0.003570981
2804,0.003008913
2805,0.003347444
2806,0.005678245
2807,0.003444583
2808,0.006191479
2809,0.004094854
2810,0.006068656
2811,0.004560371
2812,0.005242196
2813,0.002447383
2814,0.002997827
2815,0.005169489
2816,0.004505443
2817,0.003691629
2818,0.003925679
2819,0.005470793
2820,0.00416234
2821,0.00667844
2822,0.004493456
2823,0.00242257
2824,0.00398869
2825,0.005640413
2826,0.002633013
2827,0.002514406
2828,0.005433209
2829,0.004905593
2830,0.003142387
2831,0.003952268
2832,0.002374183
2833,0.004905593
2834,0.003473098
2835,0.003390858
2836,0.007113648
2837,0.007211954
2838,0.004577776
2839,0.003016035
2840,0.002997827
2841,0.004629842
2842,0.004521603
2843,0.003253091
2844,0.002979344
2845,0.006263635
2846,0.003691629
2847,0.00297328
2848,0.00449209
2849,0.002541674
2850,0.003691629
2851,0.003925679
2852,0.0050302
2853,0.004543054
2854,0.005640413
2855,0.003992993
2856,0.006913943
2857,0.004241791
2858,0.002514406
2859,0.003347444
2860,0.002988112
2861,0.002741211
2862,0.004261206
2863,0.006527404
2864,0.003763532
2865,0.004191093
2866,0.004086789
2867,0.002646534
2868,0.004191093
2869,0.004905593
2870,0.003952268
2871,0.003079476
2872,0.002824971
2873,0.007443208
2874,0.007443208
2875,0.007150442
2876,0.004241791
2877,0.003521187
2878,0.003238434
2879,0.003570981
2880,0.004094854
2881,0.003284019
2882,0.006055238
2883,0.005678245
2884,0.006237018
2885,0.006913943
2886,0.002926864
2887,0.0041239
2888,0.003952268
2889,0.003284019
2890,0.002293288
2891,0.005291296
2892,0.004521603
2893,0.004801586
2894,0.003420755
2895,0.004661478
2896,0.005411939
2897,0.002927189
2898,0.003691629
2899,0.004433564
2900,0.007113648
2901,0.004744704
2902,0.005058692
2903,0.007413081
2904,0.003886445
2905,0.006251347
2906,0.004241791
2907,0.003121546
2908,0.003763532
2909,0.004165201
2910,0.003155384
2911,0.004191093
2912,0.001585808
2913,0.004543054
2914,0.007150442
2915,0.002432823
2916,0.004213573
2917,0.005540591
2918,0.004521603
2919,0.004971178
2920,0.005411939
2921,0.005678245
2922,0.004744704
2923,0.002633013
2924,0.003713098
2925,0.002700699
2926,0.004439206
2927,0.005805391
2928,0.011238921
2929,0.005540591
2930,0.0050302
2931,0.004241791
2932,0.003978698
2933,0.004971178
2934,0.002502996
2935,0.007697372
2936,0.004905593
2937,0.003284019
2938,0.004191093
2939,0.00441058
2940,0.003978698
2941,0.004191093
2942,0.004703447
2943,0.004577776
2944,0.003284019
2945,0.002741211
2946,0.003101684
2947,0.004364544
2948,0.004807107
2949,0.003604158
2950,0.003664083
2951,0.003815712
2952,0.003943379
2953,0.006913943
2954,0.005678245
2955,0.002541674
2956,0.003101684
2957,0.002879652
2958,0.0028617
2959,0.006913943
2960,0.00516537
2961,0.005470793
2962,0.003284019
2963,0.008911014
2964,0.002997827
2965,0.008703192
2966,0.003748147
2967,0.004479696
2968,0.00416234
2969,0.003978698
2970,0.004582096
2971,0.003925679
2972,0.003967644
2973,0.004801586
2974,0.002997827
2975,0.003369715
2976,0.004521603
2977,0.003861248
2978,0.00592679
2979,0.004439206
2980,0.003748147
2981,0.004661478
2982,0.00637555
2983,0.003748147
2984,0.002529867
2985,0.004962591
2986,0.004801586
2987,0.005606166
2988,0.005540591
2989,0.004364544
2990,0.006068656
2991,0.004962591
2992,0.008516966
2993,0.010312615
2994,0.003624448
2995,0.004629842
2996,0.003748147
2997,0.003473838
2998,0.003369444
2999,0.005060619
3000,0.010647073
3001,0.005805391
3002,0.004521603
3003,0.008911014
3004,0.005185779
3005,0.005060619
3006,0.004408446
3007,0.003748147
3008,0.005766594
3009,0.002961832
3010,0.006414984
3011,0.004887176
3012,0.002633013
3013,0.003952268
3014,0.004661478
3015,0.004408446
3016,0.006414984
3017,0.007211954
3018,0.004661478
3019,0.005678245
3020,0.004962591
3021,0.002625525
3022,0.003713098
3023,0.004802244
3024,0.003215847
3025,0.003425721
3026,0.005678245
3027,0.004905593
3028,0.006237018
3029,0.004931784
3030,0.003664313
3031,0.00382467
3032,0.003347444
3033,0.007443208
3034,0.00441058
3035,0.003101684
3036,0.00382467
3037,0.006237018
3038,0.002806933
3039,0.004191093
3040,0.003493776
3041,0.004661478
3042,0.003664083
3043,0.002541674
3044,0.008096334
3045,0.019726694
3046,0.003238434
3047,0.0028617
3048,0.004439206
3049,0.004744704
3050,0.002652132
3051,0.003815712
3052,0.004191093
3053,0.002824971
3054,0.004213573
3055,0.002961832
3056,0.006191479
3057,0.002770751
3058,0.003439235
3059,0.004261206
3060,0.002293288
3061,0.0050302
3062,0.006408051
3063,0.004944045
3064,0.001996754
3065,0.003101684
3066,0.003691629
3067,0.00449209
3068,0.002633013
3069,0.00274861
3070,0.00150109
3071,0.003978698
3072,0.004831855
3073,0.005540591
3074,0.004543054
3075,0.004905593
3076,0.003664083
3077,0.003521187
3078,0.0043607
3079,0.01651636
3080,0.007211954
3081,0.003142387
3082,0.002997827
3083,0.006237018
3084,0.00730812
3085,0.004439206
3086,0.003604158
3087,0.003521187
3088,0.004241791
3089,0.002879652
3090,0.004364544
3091,0.002142495
3092,0.003723592
3093,0.003952268
3094,0.002926864
3095,0.003008913
3096,0.002633013
3097,0.007443208
3098,0.005678245
3099,0.005640413
3100,0.002616327
3101,0.003347444
3102,0.006408051
3103,0.003284019
3104,0.003925679
3105,0.002741211
3106,0.002150368
3107,0.003284019
3108,0.00363724
3109,0.003493776
3110,0.004962591
3111,0.003439235
3112,0.002770751
3113,0.004703447
3114,0.00416234
3115,0.003142387
3116,0.007150442
3117,0.003920152
3118,0.003723592
3119,0.003390858
3120,0.002633013
3121,0.006251347
3122,0.005563464
3123,0.006251347
3124,0.004433564
3125,0.004744704
3126,0.002541674
3127,0.008171782
3128,0.00441058
3129,0.0041239
3130,0.003016035
3131,0.003473098
3132,0.003420755
3133,0.00516537
3134,0.002961832
3135,0.00274861
3136,0.004521603
3137,0.004971178
3138,0.006068656
3139,0.002048503
3140,0.007150442
3141,0.003390858
3142,0.005766594
3143,0.005640413
3144,0.004433564
3145,0.006237018
3146,0.009785249
3147,0.003521187
3148,0.003925679
3149,0.003253091
3150,0.002633013
3151,0.004002475
3152,0.003888199
3153,0.00416234
3154,0.0028617
3155,0.00274861
3156,0.003284019
3157,0.004433564
3158,0.005519339
3159,0.004191093
3160,0.004543054
3161,0.004261206
3162,0.00516537
3163,0.00525897
3164,0.009332165
3165,0.004408446
3166,0.004744704
3167,0.00525897
3168,0.005766594
3169,0.004241791
3170,0.005540591
3171,0.003420755
3172,0.0050302
3173,0.004661478
3174,0.003920152
3175,0.003887118
3176,0.00516537
3177,0.005540591
3178,0.004905593
3179,0.004191093
3180,0.002853444
3181,0.00449209
3182,0.003238434
3183,0.007211954
3184,0.005640413
3185,0.00441058
3186,0.003493776
3187,0.002640209
3188,0.004807107
3189,0.005060619
3190,0.003081694
3191,0.005316982
3192,0.002979344
3193,0.003691629
3194,0.003262167
3195,0.002997827
3196,0.00398869
3197,0.003493776
3198,0.005766594
3199,0.006913943
3200,0.004905593
3201,0.00274861
3202,0.004944045
3203,0.001645758
3204,0.008171782
3205,0.004801586
3206,0.003121546
3207,0.002961832
3208,0.003493776
3209,0.002997827
3210,0.003943379
3211,0.004801586
3212,0.007413081
3213,0.003347444
3214,0.005316982
3215,0.0028617
3216,0.002997827
3217,0.003925679
3218,0.004801586
3219,0.002385248
